timestamp,event_type,agent_id,data
2026-05-15T09:19:00.184423,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '19e09a20-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '19e097e6-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:01.574697,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:01.566081'}
2026-05-15T09:19:01.977489,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:01.969098'}
2026-05-15T09:19:02.260239,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '1cdb9144-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '1cdb8ece-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:02.271380,message_received,gui_agent_2000@localhost:2000,"{'message_id': '1cdb9144-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '1cdb8ece-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:02.439115,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:02.429887'}
2026-05-15T09:19:05.302605,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '1cdb9144-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '1cdb8ece-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:07.264622,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '1fd73a7e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '1fd73768-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:07.276125,message_received,gui_agent_2000@localhost:2000,"{'message_id': '1fd73a7e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '1fd73768-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:10.843390,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '1fd73a7e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '1fd73768-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:11.802526,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:11.793765'}
2026-05-15T09:19:11.972380,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:11.963708'}
2026-05-15T09:19:12.061982,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:12.052355'}
2026-05-15T09:19:12.265144,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '22d240e8-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '22d23e54-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:12.276207,message_received,gui_agent_2000@localhost:2000,"{'message_id': '22d240e8-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '22d23e54-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:17.163159,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '22d240e8-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '22d23e54-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:17.270019,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '25ce030e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '25ce00d4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:17.281946,message_received,gui_agent_2000@localhost:2000,"{'message_id': '25ce030e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '25ce00d4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:21.403842,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '25ce030e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '25ce00d4-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:21.772458,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:21.763904'}
2026-05-15T09:19:21.925462,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:21.916369'}
2026-05-15T09:19:22.271703,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '28c91cc4-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '28c91a80-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:22.283360,message_received,gui_agent_2000@localhost:2000,"{'message_id': '28c91cc4-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '28c91a80-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:22.370173,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:22.361932'}
2026-05-15T09:19:26.320031,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '28c91cc4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '28c91a80-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:27.276964,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '2bc4d968-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '2bc4d6de-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:27.288514,message_received,gui_agent_2000@localhost:2000,"{'message_id': '2bc4d968-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '2bc4d6de-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:31.164001,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '2bc4d968-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '2bc4d6de-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:31.687292,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:31.678091'}
2026-05-15T09:19:31.994879,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:31.986239'}
2026-05-15T09:19:32.277296,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '2ebfe5a4-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '2ebfe31a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:32.288450,message_received,gui_agent_2000@localhost:2000,"{'message_id': '2ebfe5a4-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '2ebfe31a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:32.382028,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:32.373499'}
2026-05-15T09:19:36.735624,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '2ebfe5a4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '2ebfe31a-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:37.280850,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '31bb65b2-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '31bb630a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:37.292523,message_received,gui_agent_2000@localhost:2000,"{'message_id': '31bb65b2-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '31bb630a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:40.684945,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '31bb65b2-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '31bb630a-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:41.844405,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:41.835509'}
2026-05-15T09:19:42.281727,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '34b6754a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '34b672ca-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:42.293808,message_received,gui_agent_2000@localhost:2000,"{'message_id': '34b6754a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '34b672ca-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:42.460637,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:42.451348'}
2026-05-15T09:19:42.532672,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:42.523990'}
2026-05-15T09:19:46.341482,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '34b6754a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '34b672ca-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:47.286581,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '37b2179a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '37b21524-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:47.298596,message_received,gui_agent_2000@localhost:2000,"{'message_id': '37b2179a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '37b21524-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:50.772523,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '37b2179a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '37b21524-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:51.570139,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:19:51.561576'}
2026-05-15T09:19:52.119075,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:19:52.109855'}
2026-05-15T09:19:52.287202,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '3aad1846-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '3aad15f8-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:52.298335,message_received,gui_agent_2000@localhost:2000,"{'message_id': '3aad1846-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '3aad15f8-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:52.393931,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:19:52.384919'}
2026-05-15T09:19:54.828761,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '3aad1846-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '3aad15f8-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:19:57.293470,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '3da8ec28-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '3da8e8cc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:19:57.305310,message_received,gui_agent_2000@localhost:2000,"{'message_id': '3da8ec28-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '3da8e8cc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:19:59.768361,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '3da8ec28-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '3da8e8cc-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:01.712923,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:01.704719'}
2026-05-15T09:20:01.815304,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:01.806640'}
2026-05-15T09:20:02.294052,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '40a3ecca-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '40a3ea40-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:02.305068,message_received,gui_agent_2000@localhost:2000,"{'message_id': '40a3ecca-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '40a3ea40-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:02.406128,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:02.397594'}
2026-05-15T09:20:04.712024,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '40a3ecca-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '40a3ea40-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:07.297035,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '439f784a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '439f75d4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:07.308668,message_received,gui_agent_2000@localhost:2000,"{'message_id': '439f784a-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '439f75d4-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:10.311170,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '439f784a-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '439f75d4-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:11.638183,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:11.628549'}
2026-05-15T09:20:11.927783,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:11.918917'}
2026-05-15T09:20:12.145405,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:12.136900'}
2026-05-15T09:20:12.297803,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '469a8dc8-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '469a8b34-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:12.309121,message_received,gui_agent_2000@localhost:2000,"{'message_id': '469a8dc8-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '469a8b34-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:15.448016,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '469a8dc8-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '469a8b34-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:17.303751,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '49964ee0-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '49964c7e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:17.314881,message_received,gui_agent_2000@localhost:2000,"{'message_id': '49964ee0-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '49964c7e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:21.135186,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '49964ee0-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '49964c7e-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:21.998024,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:21.988148'}
2026-05-15T09:20:22.191970,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:22.183299'}
2026-05-15T09:20:22.264801,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:22.256231'}
2026-05-15T09:20:22.303843,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '4c915ffe-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '4c915ac2-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:22.314709,message_received,gui_agent_2000@localhost:2000,"{'message_id': '4c915ffe-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '4c915ac2-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:26.244092,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '4c915ffe-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '4c915ac2-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:27.309888,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '4f8d2a9e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '4f8d2800-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:27.321757,message_received,gui_agent_2000@localhost:2000,"{'message_id': '4f8d2a9e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '4f8d2800-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:29.548227,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '4f8d2a9e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '4f8d2800-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:31.779110,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:31.770562'}
2026-05-15T09:20:32.118440,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:32.109690'}
2026-05-15T09:20:32.247362,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:32.238285'}
2026-05-15T09:20:32.310970,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '52884242-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '52884012-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:32.322776,message_received,gui_agent_2000@localhost:2000,"{'message_id': '52884242-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '52884012-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:36.509723,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '52884242-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '52884012-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:37.313342,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '5583a05e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '55839e42-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:37.325511,message_received,gui_agent_2000@localhost:2000,"{'message_id': '5583a05e-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '55839e42-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:40.699604,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '5583a05e-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '55839e42-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:41.582353,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:41.573180'}
2026-05-15T09:20:41.742238,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:41.733727'}
2026-05-15T09:20:42.038693,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:42.029779'}
2026-05-15T09:20:42.314166,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '587e99b2-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '587e9750-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:42.325238,message_received,gui_agent_2000@localhost:2000,"{'message_id': '587e99b2-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '587e9750-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:46.151236,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '587e99b2-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '587e9750-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:47.320561,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '5b7a6a38-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '5b7a67cc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:47.332169,message_received,gui_agent_2000@localhost:2000,"{'message_id': '5b7a6a38-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '5b7a67cc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:51.041646,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '5b7a6a38-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '5b7a67cc-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:51.632008,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:20:51.623462'}
2026-05-15T09:20:52.225592,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:20:52.216855'}
2026-05-15T09:20:52.321381,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '5e75750c-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '5e7572aa-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:52.332716,message_received,gui_agent_2000@localhost:2000,"{'message_id': '5e75750c-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '5e7572aa-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:52.516413,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:20:52.507458'}
2026-05-15T09:20:56.513788,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '5e75750c-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '5e7572aa-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:20:57.326612,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '61714b32-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '61714862-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:20:57.339118,message_received,gui_agent_2000@localhost:2000,"{'message_id': '61714b32-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '61714862-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:20:59.521739,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '61714b32-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '61714862-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:21:02.020683,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:21:02.011146'}
2026-05-15T09:21:02.327467,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '646c5156-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '646c4f12-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:21:02.339525,message_received,gui_agent_2000@localhost:2000,"{'message_id': '646c5156-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '646c4f12-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:21:02.566308,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:21:02.557627'}
2026-05-15T09:21:02.579649,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:21:02.571284'}
2026-05-15T09:21:06.467293,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '646c5156-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '646c4f12-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:21:07.329743,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '6767be68-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '6767bbfc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:21:07.340893,message_received,gui_agent_2000@localhost:2000,"{'message_id': '6767be68-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '6767bbfc-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:21:10.243552,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '6767be68-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '6767bbfc-503f-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:21:11.597570,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:21:11.588951'}
2026-05-15T09:21:12.029742,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:21:12.020947'}
2026-05-15T09:21:12.060317,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:21:12.051256'}
2026-05-15T09:21:12.330394,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '6a62c716-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '6a62c482-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:21:12.342295,message_received,gui_agent_2000@localhost:2000,"{'message_id': '6a62c716-503f-11f1-9b27-fdf2b1da3086', 'conversation_id': '6a62c482-503f-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
